feat,importance
l_blue_ox_vodka_mini,2.660757645151711e-08
l_blue_ox_vodka_pet,8.142500477600141e-06
l_blue_run_reflection_95_proof_bourbon,0.0
l_boann_maderia_cask_single,0.0
l_boann_masala_single_pot_still,0.0
l_boann_px_cask_single_pot_still,0.0
l_bobbys_scheidam_gin,0.0
l_bodalen_bourbon,0.0
l_bols_blue_curacao,0.0
l_bols_cocktails_azul_margarita,0.0
l_bols_cocktails_espresso_martini,0.0
l_bols_cocktails_red_light_negroni,0.0
l_bols_cocktails_very_old_fashioned,0.0
l_bols_genever_barrel_aged,0.0
l_bols_original_genever,0.0
l_bols_triple_sec_30prf,0.0
l_bombay_bramble,3.2172162839390188e-06
l_bombay_dry_gin,0.00014560803323242731
l_bombay_sapphire_gift_tin,2.442176251736538e-08
l_bombay_sapphire_gin,0.0003399554529985961
l_bombay_sapphire_premier_cru,4.3488760071596065e-08
l_boodles_british_gin_london_dry,3.140853727127596e-06
l_bookers_bourbon,1.0528614946699261e-05
l_booths_finest_old_gin,7.88284203914619e-08
l_boreal_cedar_gin,0.0
l_bosscal_joven_mezcal,1.1462803417343036e-05
l_bottega_pistaschio_liqueur,0.0
l_boukman_botanical_rhum,0.0
l_bowling_burch_gin,4.533166313130318e-07
l_bowman_brothers_bourbon,2.644737838652335e-07
l_bowmore_scotch_12yr,2.365784137037392e-07
l_bozal_barril_mezcal_reserva,0.0
l_bozal_cempasuchil_mezcal,0.0
l_bozal_cenizo_mezcal,0.0
l_bozal_cuishe_mezcal,0.0
l_bozal_ensamble_mezcal,0.0
l_bozal_iberico_mezcal,0.0
l_bozal_madrecuishe,0.0
l_bozal_pechuga_mezcal,0.0
l_bozal_sacatoro_single_maguey,0.0
l_bozal_tepezate_single_maugay,0.0
l_bozal_tobala_reserva_mezcal,0.0
l_bozal_tobasiche_mezcal,0.0
l_bp_1792_bib_bourbon_ksbw,8.124833533758846e-08
l_bp_bulleit_single_barrel,0.0
l_bp_codigo_1530_tequila_anejo_cognac,3.7093625291584254e-08
l_bp_crown_royal_hand_select_barrel,4.308890107041867e-07
l_bp_eagle_rare_sp_bourbon,8.490284363794432e-08
l_bp_elijah_craig_private_barrel_barrel_proof,3.2164301971612933e-06
l_bp_ezra_brooks_cask_strength,0.0
l_bp_ezra_brooks_stave_finish_collection,1.4701510637641008e-06
l_bp_george_dickel_15_yr_single_barrel,1.6296939161750466e-06
l_bp_george_dickel_single_barrel_9yr,0.0
l_bp_horse_soldier_private_barrel_bourbon,1.5514831772977867e-06
l_bp_jack_daniels_single_barrel_personal_collection,5.111634666185562e-06
l_bp_keepers_heart_irish_american_finished_in_a_stout_barrel,2.781151770545599e-07
l_bp_knob_creek_rye_single_barrel,0.0
l_bp_knob_creek_single_barrel,4.715433977229313e-07
l_bp_koval_single_barrel_bourbon_whiskey,1.06019032141832e-05
l_bp_koval_single_barrel_whiskey_rye_bottled_in_bond,0.0
l_bp_last_drop_1971_blended_whisky_w_50ml,0.0
l_bp_maestro_dobel_anejo_tequila_f1,0.0
l_bp_makers_mark_private_select_barrel_buy,1.7837277181647916e-05
l_bp_patron_reposado_barrel_select,3.4321180402659717e-06
l_bp_rabbit_hole_cavehill_barrel,0.0
l_bp_rabbit_hole_heigold_bourbon_whiskey_barrel,0.0
l_bp_rebel_cask_strength,0.0
l_bp_rebel_stave_finish_collection,0.0
l_bp_remus_single_barrel,2.2024666806616718e-07
l_bp_templeton_rye_single_barrel_selection,1.3597547435267943e-05
l_bp_town_branch_rye_single_barrel_reserve,0.0
l_bp_town_branch_single_barrel_reserve_bourbon,1.5839417341081765e-07
l_bp_whistlepig_18_year_old_rye_single_barrel,0.0
l_bp_wilderness_trail_high_rye_bourbon_family_reserve,4.857168303350097e-08
l_bp_wilderness_trail_rye_whiskey_family_reserve,0.0
l_bp_wilderness_trail_wheated_bourbon_family_reserve,7.083126125618247e-08
l_branson_xo,0.0
l_breaking_entering_american_whiskey,0.0
l_breckenridge_bourbon,3.87286847082186e-07
l_breckenridge_chili_chile_vodka,0.0
l_breckenridge_px_cask_finish,0.0
l_breckenridge_vodka,0.0
l_breckenridge_whiskey_port_cask_finish,0.0
l_brinley_gold_shipwreck_spiced_rum,0.0
l_brinley_gold_shipwreck_vanilla_rum,0.0
l_brinley_shipwreck_coconut_rum,9.515483142894705e-11
l_british_navy_pussers_rum,0.00024369005315532722
l_brockmans_gin,5.2351452484517525e-08
l_brodys_classic_mai_tai_rum_cocktail,0.0
l_brodys_craft_cocktails_black_orchid_vodka,1.72623577310542e-07
l_brodys_craft_cocktails_minted_mule_vodka,0.0
l_brodys_leading_role_bourbon_cocktail,2.1729589497234285e-08
l_brodys_peach_cosmo_vodka_cocktail,1.91549781395231e-09
l_broken_shed_vodka,8.218569828358183e-06
l_brokers_gin,2.1905687119120206e-05
l_brotherhood_bourbon,0.0
l_brothers_bond_american_blended_rye_whiskey,3.9074873265433524e-08
l_brothers_bond_cask_strength_whiskey,1.3114987304294064e-09
l_brothers_bond_straight_bourbon_whiskey,6.34070949233572e-06
l_brown_jug_bourbon_cream,0.0
l_brown_sugar_blend,6.629430622253395e-09
l_brown_sugar_blend_70prf,0.0
l_brugal_1888_gran_reserva,0.0
l_brugal_xv_rum,0.0
l_brugal_xv_rum_disco,0.0
l_bruichladdich_islay_barley,0.0
l_bruichladdich_pc_islay_barley_2012,0.0
l_bruichladdich_scottish_barley,6.152996964860587e-08
l_bubbas_burnt_sugar_whiskey,1.3909159503539827e-07
l_bubbas_marshmallow_chocolate_whiskey,1.0312462561414874e-06
l_buchanan_deluxe_12yr,4.630862025981721e-05
l_buchanan_red_seal,0.0
l_buchanan_special_reserve_18yr,3.778779282493056e-06
l_buchanans_deluxe_w_2_salsa_bowls,0.0
l_buchanans_pineapple,5.013315797342654e-05
l_buffalo_trace_bourbon,3.6245986593873786e-05
l_buffalo_trace_bourbon_buy_the_barrel,0.0
l_buffalo_trace_bourbon_cream,0.00011129214531450528
l_buffalo_trace_bourbon_cream_mini,1.629055189234786e-05
l_buffalo_trace_sazerac_barrel_select_buy_the_barrel,1.702045010057925e-06
l_builders_botanical_gin,0.0
l_bulldog_gin,0.0
l_bulleit_95_rye,0.00011349066492087995
l_bulleit_bourbon,0.0014120312506318519
l_bulleit_bourbon_10yr,3.5272597989876287e-07
l_bulleit_bourbon_barrel_strength,4.590068922256415e-07
l_bulleit_bourbon_mini,3.18266333909121e-05
l_bulleit_bourbon_whiskey_w_mug,7.160032830415531e-07
l_bulleit_manhattan_cocktail,1.6775012444726372e-05
l_bulleit_old_fashioned_cocktail,4.411441667964681e-05
l_bulleit_rye_10_year,2.6538892876274734e-07
l_bulleit_rye_12_yr,2.884605933144976e-07
l_bulleit_single_barrel,9.762571807339967e-08
l_bulleit_single_barrel_buy_the_barrel,0.0
l_bulleit_single_malt_whiskey,2.10906951985857e-05
l_bullhorn_whiskey,0.0
l_bumbu_creme,1.8240120962861394e-06
l_bumbu_rum,0.00012494427674934484
l_bumbu_xo,6.615645588378965e-06
l_bumbu_xo_vap_with_rocks_glasses,3.228631242261886e-08
l_bunnahabhain_12yr,0.0
l_bunnahabhain_14_year_old_ruby_port,0.0
l_bunnahabhain_stiuireadair,7.555796152480364e-09
l_bunnahabhain_toiteach_a_dha,0.0
l_burnetts_blue_raspberry,3.068636216418236e-06
l_burnetts_blueberry,0.0
l_burnetts_cherry,1.2185033489427307e-05
l_burnetts_citrus,2.015086972633824e-05
l_burnetts_gin_london_dry,6.7639225276144485e-06
l_burnetts_grape,5.5162131302168555e-08
l_burnetts_grape_disco,0.0
l_burnetts_mango_pineapple,6.686895389832625e-06
l_burnetts_pineapple,2.210907048713837e-06
l_burnetts_raspberry,3.983272829679738e-06
l_burnetts_strawberry_banana,1.5482686411668303e-06
l_burnetts_sweet_tea,0.0
l_burnetts_vodka_100prf,0.0
l_burnetts_vodka_80prf,7.218292001195682e-05
l_burnetts_vodka_traveler,0.0
l_burnetts_watermelon,6.338128745268837e-05
l_bushmills_10yr_irish_whiskey,0.0
l_bushmills_12yr_single_malt_irish_whiskey,4.06523437180465e-08
l_bushmills_black_bush_irish_whiskey,9.701569465376378e-06
l_bushmills_irish_whiskey,1.0283422583460744e-05
l_bushmills_peaky_blinders,0.0
l_bushmills_w_golf_flask,0.0
l_bushmills_with_rocks_glass_vap,0.0
l_butchers_block_vodka,4.8247224441544466e-06
l_buzzards_roost_barrel_strength_rye_whiskey,0.0
l_buzzards_roost_barrel_strength_straight_bourbon,1.2254083446083745e-07
l_buzzards_roost_char_1_rye_whiskey,0.0
l_buzzards_roost_char_1_straight_bourbon_whiskey,0.0
l_buzzards_roost_cigar_rye_straight_rye_whiskey,0.0
l_buzzards_roost_toasted_american_oak_straight_bourbon,0.0
l_buzzards_roost_toasted_barrel_single_straight_rye_whiskey,0.0
l_buzzballz_biggies_chili_mango,9.391982357147029e-06
l_buzzballz_biggies_chocolate_tease,4.004772559044743e-05
l_buzzballz_biggies_strawberry_rita,0.00013647780458076586
l_buzzballz_biggies_tequila_rita,3.465278297508923e-05
l_c_crets_whiskey,0.0
l_cabin_still_str_bourbon,0.00013752124359224136
l_cabo_wabo_anejo,3.5535024278868096e-08
l_cabo_wabo_blanco,3.4672248832152927e-06
l_cabo_wabo_reposado,1.1734049742754217e-05
l_caffe_lolita_coffee_liqueur,2.8979700991452332e-06
l_caliber_canadian_whiskey,6.680973323037845e-06
l_caliber_citrus_vodka,4.210939767559082e-06
l_caliber_gin,2.4407840321745617e-06
l_caliber_silver_rum,3.887223638260597e-06
l_caliber_spiced_rum,8.535758412928737e-06
l_caliber_vodka,5.834517945637233e-06
l_calico_jack_cherry,8.174380027006133e-07
l_calico_jack_cherry_rum,0.0
l_calico_jack_coconut_rum,0.0
l_calico_jack_pineapple_coconut_rum,0.0
l_calico_jack_spiced_rum,0.0
l_calico_jack_whipped,0.0
l_calirosa_anejo,0.0
l_calirosa_rosa_blanco,1.902944637310085e-05
l_calumet_farm_10yr_bourbon,0.0
l_calumet_farm_16_yr,1.6892088303475405e-11
l_calumet_farm_8yr,9.121205352385201e-07
l_calypso_silver_rum,8.478856315037185e-06
l_calypso_spiced_rum,8.554516761952555e-06
l_campari_gift_set_with_mixing_spoon,8.241285003937673e-07
l_campari_italian_aperitivo,1.7196618307848903e-05
l_campari_negroni_vap,5.26320017609967e-08
l_campo_bravo_plata_tequila,1.6338021536104663e-09
l_canadian_club_44yr_chronicles,0.0
l_canadian_club_apple,0.0
l_canadian_club_small_batch_classic,1.3799197508388474e-06
l_canadian_club_whisky,0.0006955850254277382
l_canadian_club_whisky_mini,0.0
l_canadian_club_whisky_pet,1.859903688700529e-07
l_canadian_hunter_rye,5.520098356246069e-06
l_canadian_ltd_whisky,6.138524114810358e-05
l_canadian_ltd_whisky_pet,3.203980334478207e-08
l_canadian_mist,0.0
l_canadian_mist_whisky,5.6420640027952065e-08
l_canadian_mist_whisky_pet,8.657014054002482e-06
l_canadian_reserve_whisky,1.4590520360486916e-05
l_cancion_anejo_tequila,0.0
l_cancion_blanco_tequila,0.0
l_cancion_reposado_tequila,0.0
l_candy_corn_whiskey,2.1034342923739533e-09
l_cantera_negra_anejo,8.73103691388358e-10
l_cantera_negra_cafe,2.246292327473659e-06
l_cantera_negra_reposado,3.004498664198718e-07
l_cantera_negra_silver_tequila,3.0530631974877735e-07
l_cantera_negra_tequila_reposado,0.0
l_cantera_negra_tequila_silver,0.0
l_caol_ila_12yr,3.042469416777719e-11
l_cape_horn_blanco,0.0
l_cape_horn_reposado,0.0
l_capel_pisco_reservado,1.1317459702177609e-07
l_capel_pisco_reservado_use_code_978334,0.0
l_captain_morgan_100prf_spiced_rum,1.5470747196613467e-05
l_captain_morgan_coconut,1.687959089139254e-05
l_captain_morgan_long_island_iced_tea,6.220333543972589e-06
l_captain_morgan_mai_tai_rtd,1.885945173019513e-06
l_captain_morgan_original_spiced,0.0002537134849861778
l_captain_morgan_original_spiced_barrel,0.00010112085541464224
l_captain_morgan_original_spiced_mini,4.4077610488447614e-05
l_captain_morgan_original_spiced_pet,8.158518126369816e-05
l_captain_morgan_osr_1_75l_w_2x50ml_cm_100_proof,1.0100765281379635e-05
l_captain_morgan_osr_w_nfl_tin_cup,4.876651174493557e-11
l_captain_morgan_pineapple,2.834284674136341e-07
l_captain_morgan_private_stock,0.00010517196264805217
l_captain_morgan_silver_spiced,0.0
l_captain_morgan_sliced_apple,1.624185656156218e-05
l_captain_morgan_tropical_punch_rtd,6.031817533857385e-08
l_captain_morgan_white,0.00012253980321754032
l_captain_morgan_white_pet,1.2395516329452742e-06
l_caravedo_acholado,0.0
l_caravedo_acholado_use_code_951580,0.0
l_caravedo_mosto_verde_pisco,0.0
l_caravedo_puro_quebranta,0.0
l_caravedo_puro_quebranta_use_code_951303,0.0
l_caravedo_puro_torontel,0.0
l_caravedo_puro_torontel_use_code_951553,0.0
l_caravella_limoncello,0.0005392685879574002
l_cardenal_mendoza_brandy,0.0
l_caribou_crossing,5.1919274912571313e-05
l_caribou_crossing_buy_the_barrel,2.9309009880409264e-07
l_carolans_holiday_vap,6.407769126123374e-07
l_carolans_irish_cream,4.925928519980592e-05
l_carolans_peanut_butter,0.0
l_carolans_salted_caramel,4.1671511462097446e-07
l_carpano_botanic_bitter,0.0
l_casa_amor_anejo,0.0
l_casa_amor_blanco,0.0
l_casa_amor_extra_anejo,3.5513811178914943e-08
l_casa_amor_reposado,1.6662214676313618e-08
l_casa_dragones_375ml_family_gift_pack,7.963466523471159e-10
l_casa_dragones_anejo,2.6968233609989656e-05
l_casa_dragones_blanco,0.0
l_casa_noble_crystal,3.517490575269553e-05
l_casa_noble_marques_de_tequila,0.0
l_casa_noble_reposado,3.0620065054521363e-06
l_casamigas_jalapeno_tequila,3.892985705451018e-06
l_casamigos_anejo,4.304609271462332e-05
l_casamigos_anejo_mini,1.4254650301011876e-05
l_casamigos_anejo_w_mason_jar_juicer,0.0
l_casamigos_anejo_w_4_coasters,0.0
l_casamigos_blanco,0.0003713687616281738
l_casamigos_blanco_mini,1.6652046621991005e-06
l_casamigos_blanco_w_mason_jar_juicer,2.957713044002107e-08
l_casamigos_cristalino,2.7276302082997252e-05
l_casamigos_mezcal,3.2061773217939237e-07
l_casamigos_mezcal_joven,6.982041060159189e-07
l_casamigos_mezcal_w_mason_jar_juicer,0.0
l_casamigos_mezcal_w_4_coasters,0.0
l_casamigos_reposado,0.000793623190510797
l_casamigos_reposado_mini,1.8152086158703317e-06
l_casamigos_reposado_w_mason_jar_juicer,0.0
l_cashel_irish_cream,2.6850345289759423e-05
l_cask_strength_private_barrel_bourbon,1.481270544024211e-07
l_castillo_silver_rum,0.00016284682946081377
l_cava_de_oro_rose_gold_tequila,0.0
l_cazadores_anejo,9.764552314641685e-08
l_cazadores_blanco,1.714327812000395e-05
l_cazadores_cafe,0.0
l_cazadores_paloma_rts,1.6579035477259325e-06
l_cazadores_reposado,6.680472527962952e-05
l_cazadores_reposado_w_jarritos_pack,0.0
l_cazcanes_anejo_tequila_no_7,0.0
l_cazcanes_blanco_tequila_no_9,0.0
l_cazcanes_blanco_tequila_no_7,0.0
l_cazcanes_blanco_tequila_no_10_still_strength,0.0
l_cazcanes_reposado_tequila_no_7,1.6760544738246076e-09
l_ccrets_island_mix,0.0
l_cedar_ridge_amontillado_sherry_finished_bourbon,3.902992695213356e-08
l_cedar_ridge_barrel_proof,6.984522929105989e-05
l_cedar_ridge_bottled_in_bond_bourbon,1.513554883544483e-07
l_cedar_ridge_bottled_in_bond_rye_whiskey,5.69856009314549e-07
l_cedar_ridge_bourbon,0.00022083225412016273
l_cedar_ridge_bourbon_single_barrel_collection_s_b_c,4.56110986728022e-06
l_cedar_ridge_dark_rum,8.136554625108159e-05
l_cedar_ridge_double_barrel_bourbon_whiskey,8.319751075333457e-06
l_cedar_ridge_double_barrel_straight_rye_whiskey,3.6164036794207646e-06
l_cedar_ridge_fruit_brandy,1.4308694580601994e-05
l_cedar_ridge_lost_pirate_port_finish_rum,0.0
l_cedar_ridge_malted_rye,4.0399079087108624e-05
l_cedar_ridge_port_cask_finished_bourbon,7.662943918878126e-06
l_cedar_ridge_port_cask_finished_straight_rye_whiskey,1.7073975881296715e-05
l_cedar_ridge_private_barrel_straight_rye_whiskey,0.0
l_cedar_ridge_private_cask_iowa_bourbon_selection_barrel_buy,0.0
l_cedar_ridge_quintessential_american_single_malt,6.151880392292213e-05
l_cedar_ridge_single_barrel_the_quintessential_single_malt,6.771212479930749e-07
l_cedar_ridge_single_malt_single_barrel_select,0.0
l_cedar_ridge_sir_maple_bourbon_whiskey,0.0
l_cedar_ridge_wheat_whiskey,5.536049720856289e-07
l_celtic_honey_beekeepers_blend,6.983327653055438e-07
l_century_farms_unaged_high_proof_corn_whiskey,7.393817112691085e-08
l_century_farms_american_classic,1.7690586113868307e-07
l_century_farms_american_classic_personalized,0.0
l_century_farms_bourbon_personalized,0.0
l_century_farms_open_gate_sweet_tea_vodka,0.0
l_century_farms_prairie_states_corn_whiskey_aged_on_oak_chips,0.0
l_century_farms_prairie_states_unaged_high_proof_corn_whiskey,0.0
l_century_farms_single_barrel_straight_bourbon_whiskey,2.59298323659563e-07
l_century_farms_single_barrel_straight_corn_whiskey,1.2940551364501598e-05
l_century_farms_sweet_tea_vodka,1.8905528499920733e-06
l_century_farms_unaged_high_proof_corn_whiskey.1,1.014069145933961e-08
l_century_farms_vodka,7.648573488453659e-08
l_ch_chi_s_peach_margarita,8.166869816140619e-07
l_chairmans_reserve_forgotten_casks,0.0
l_chairmans_reserve_spiced_rum,0.0
l_chambord_liqueur_minis,0.0
l_chambord_liqueur_royale_de_france,2.4480419487164483e-05
l_chamucos_blanco,0.0
l_chamucos_diablo_blanco,0.0
l_chamucos_tequila_anejo,0.0
l_chamucos_tequila_blanco,0.0
l_chamucos_tequila_reposado,0.0
l_chareau_aloe_liqueur,0.0
l_charles_baur_fine_d_alsace,0.0
l_charles_baur_fine_d_alsace_disco,0.0
l_charles_baur_poire_william,0.0
l_charter_french_oak,2.8361356861184964e-06
l_chi_chi_s_chocolate_malt,1.1113314491245747e-05
l_chi_chi_s_churro,0.0
l_chi_chi_s_gold_margarita,4.0720061619984576e-05
l_chi_chi_s_long_island_iced_tea,4.7943908506600806e-05
l_chi_chi_s_mai_tai,3.446972548619627e-06
l_chi_chi_s_mango_margarita,1.583487527539088e-05
l_chi_chi_s_margarita,5.825052026446265e-05
l_chi_chi_s_mexican_mudslide,2.278354160146636e-05
l_chi_chi_s_orange_cream,2.5227234556838737e-06
l_chi_chi_s_pina_colada,7.278868922160435e-06
l_chi_chi_s_pineapple_margarita,2.0370998678311902e-05
l_chi_chi_s_pink_lemonade_margarita,2.221843281541478e-06
l_chi_chi_s_ruby_red_margarita,1.552570041688733e-06
l_chi_chi_s_skinny_margarita,0.00013142225995582538
l_chi_chi_s_strawberry_daquiri,2.087875499533797e-06
l_chi_chi_s_strawberry_margarita,2.7442311111553672e-06
l_chi_chi_s_white_russian,2.5625226747914446e-06
l_chicken_cock_double_oak_kentucky_whiskey,9.600103845726886e-07
l_chicken_cock_kentucky_straight_bourbon,3.0221727438821714e-07
l_chicken_cock_kentucky_straight_rye,9.064074649251516e-08
l_chicken_cock_private_cask_buy_the_barrel,0.0
l_chicken_cock_reserve_cask_gg_buy_the_barrel,0.0
l_chicken_cock_small_batch_kentucky_straight_bourbon,6.408966394857857e-10
l_chila_coffee_liqueur,2.137052793313698e-06
l_chinola_mango_liqueur_master,1.680645224459515e-07
l_chinola_passion_fruit_liqueur,2.372692028161724e-07
l_chivas_12yr_w_cocktail_caddy_and_shaker,2.7618055060889e-07
l_chivas_regal_12yr,0.0001074638448594562
l_chivas_regal_18yr,0.0
l_chivas_xv,2.860799257369471e-08
l_chocolate_coffee_sippin_cream,0.0
l_chopin_vodka,4.0090705494440105e-06
l_chopin_vodka_family_reserve,0.0
l_choya_golden_ume_fruits,5.114356813382764e-09
l_choya_uji_green_tea_umeshu,2.924677472853147e-07
l_choya_yuzu_liqueur,0.0
l_christian_bros_apple,7.307209924191304e-06
l_christian_bros_brandy,0.00046127232436373773
l_christian_bros_brandy_pet,2.4761141473507048e-05
l_christian_bros_brandy_round,6.358413598378254e-05
l_christian_bros_brandy_square,3.0409011819800794e-05
l_christian_bros_frost_white_brandy,0.0
l_christian_bros_grand_reserve_vsop,0.0
l_christian_bros_holiday_nog,6.289709197920228e-07
l_christian_bros_honey,2.8083168447219046e-06
l_christian_bros_peach,5.718321527727096e-06
l_chum_churum_original_soju,1.994269997621828e-06
l_cierto_anejo_tequila_private_collection,0.0
l_cierto_blanco_tequila_private_collection,0.0
l_cierto_reposado_tequila_private_collection,0.0
l_cimarron_tequila_blanco,0.0
l_cincoro_anejo_tequila,5.483687908232077e-06
l_cincoro_blanco_tequila,1.0768077308512547e-06
l_cincoro_reposado_tequila,2.540345838541954e-07
l_cinerator,2.659097267677109e-06
l_cinerator_mini,3.683706981830819e-06
l_cinnabomb_cinnamon_whiskey,0.0
l_cinnabomb_cinnamon_whiskey_mini,0.0
l_ciroc_80prf,5.8412754631984575e-05
l_ciroc_apple,0.0009638652436845617
l_ciroc_coconut,8.494652518682006e-08
l_ciroc_honey_melon,4.888845386868531e-06
l_ciroc_limonata,6.305368143976284e-07
l_ciroc_mango,6.6459124622098955e-06
l_ciroc_passion,2.61035133472703e-06
l_ciroc_peach,0.0026339572471303792
l_ciroc_pineapple,2.6895247068951797e-05
l_ciroc_red_berry,0.00022244354715971224
l_ciroc_summer_citrus,1.5744668127841884e-05
l_ciroc_summer_watermelon,0.00021054338089564707
l_ciroc_vs,6.811069186524946e-06
l_ciroc_white_grape,0.0
l_citronge_orange,3.7984550213063273e-06
l_clan_macgregor_scotch,0.0001536065566630122
l_clase_azul_reposado,0.0021205862972719413
l_clayton_james_tennessee_whiskey,1.6674762220039347e-06
l_clearheart_gin,2.072555823198527e-07
l_clement_canne_bleue,0.0
l_clement_select_barrel_rum,0.0
l_clement_vsop,6.886903832474435e-10
l_clement_xo_aged_rum,0.0
l_clermont_steep_american_single_malt,0.0
l_clix_vodka,0.0
l_clonakilty_irish_whiskey_single_batch_double_oak,0.0
l_clonakilty_minke_gin,0.0
l_clown_shine_whiskey,8.550211202443611e-07
l_clyde_mays_dega_vap,0.0
l_clyde_mays_special_reserve_straight_bourbon_whiskey_6yr,1.937990330961001e-08
l_clyde_mays_straight_bourbon,0.0
l_cm_adventurous_bourbon,0.0
l_cm_adventurous_rye,0.0
l_cm_arndt_hours,0.0
l_cm_cold_zero_whiskey,1.2086501321868973e-07
l_cm_judge_richard_small_batch_straight_bourbon_whisky,2.3142713329144284e-05
l_cm_knee_high_distilling_vodka,0.0
l_cm_knee_high_distililng_co_watermelon_vodka,0.0
